CCB,LON,LAT,ZONE_NM,SI_NM
KT,126.9828433,37.2952267,카페베네-수원천천점,경기
KT,127.0238758,37.6356724,카페베네-수유역점,서울
KT,127.0973399,37.3242844,카페베네-수지구청점,경기
KT,126.9722421,37.5428313,카페베네-숙대입구역점,서울
KT,126.9657283,37.5449072,카페베네-숙대정문점,서울
KT,127.5268752,34.9456556,카페베네-순천금당점,전남
KT,127.5242695,34.9695584,카페베네-순천법원점,전남
KT,126.9568872,37.4950712,카페베네-숭실대점,서울
KT,126.9875325,37.5567763,카페베네-숭의대점,서울
KT,126.9758403,37.5635279,카페베네-시청역점,서울
KT,126.5294698,33.4993,카페베네-시청점,제주
KT,126.7910926,37.4411713,카페베네-시흥대야점,경기
KT,126.7380926,37.3443122,카페베네-시흥정왕점,경기
KT,127.0272448,37.5075978,카페베네-신논현점,서울
KT,127.0153906,37.5624659,카페베네-신당점,서울
KT,127.0203223,37.5654047,카페베네-신당중앙점,서울
KT,128.9971097,35.1671589,카페베네-신라대학교점,부산
KT,127.1140531,37.3631454,카페베네-분당신기사거리점,경기
KT,127.106525,37.3608099,카페베네-분당정자 NHN점,경기
KT,127.1076833,37.3648095,카페베네-분당정자점,경기
KT,126.9303081,37.6103795,카페베네-불광역점,서울
KT,127.0881673,37.5812038,카페베네-사가정역점,서울
KT,126.9806659,37.4761081,카페베네-사당역점,서울
KT,126.9829482,37.4768846,카페베네-사당역파스텔시티점,서울
KT,126.9688505,37.5743822,카페베네-사직공원점,서울
KT,128.087162,35.082145,카페베네-사천점,경남
KT,126.9323628,37.3592139,카페베네-산본역점,경기
KT,126.9297239,37.3650704,카페베네-산본학원가점,경기
KT,127.042657,37.5096114,카페베네-삼릉공원사거리점,서울
KT,127.04922,37.5121684,카페베네-삼성동봉은사로점,서울
KT,127.0619531,37.5076587,카페베네-삼성역점,서울
KT,126.9812941,37.581539,카페베네-삼청동길점,서울
KT,126.9812941,37.581539,카페베네-삼청동길점2,서울
KT,127.0296796,37.2989864,카멜레온커피숍-연무동,경기
KT,127.1066272,37.3660955,커피니-킨스타워점,경기
KT,126.7510438,37.6677307,커피니-킨텍스점,경기
KT,126.4488533,35.3872883,커피다락-홍농읍,전남
KT,126.782109,37.4851253,커피데스크-심곡동,경기
KT,126.7160203,35.9847362,커피도사와뽕나무-중앙로,전북
KT,128.6241089,35.8948492,커피드라마 ,대구
KT,126.7768257,37.4986871,커피드림-중동,경기
KT,127.128745,35.8429803,커피디딤 -금암동,전북
KT,127.1071772,37.3503516,커피레이블117-금곡동,경기
KT,126.9187887,37.6175485,커피로-갈현동,서울
KT,127.1588082,35.8326717,커피로드-인후동,전북
KT,126.8712555,35.1786458,커피루덴스-동리점,광주
KT,127.0168665,37.2805094,커피룩-팔달로,경기
KT,127.0519092,37.591554,커피를찾는사람들-회기동 ,서울
KT,126.9125415,35.177063,커피리나-공대점,광주
KT,126.8967602,35.1182753,커피리나-광주-진월동,광주
KT,126.8967602,35.1182753,커피리나-진월점,광주
KT,126.8413512,37.3178079,커피링거-고잔동,경기
KT,126.4816856,34.9904542,커피마루-남악점,전남
KT,128.6001149,35.8663547,커피마루-삼덕점,대구
KT,126.9056846,35.1629577,커피마루-신안동,광주
KT,126.9476944,37.4792691,커피마루-청룡동,서울
KT,127.0080042,37.5189721,커피마리나-잠원동,서울
KT,126.8961319,35.1207746,커피마마-광주-진월동,광주
KT,127.0413379,37.7604412,커피마마-녹양동,경기
KT,127.0959468,37.3332945,커피마마-동천동,경기
KT,126.9357025,35.1717567,커피마마-두암점,광주
KT,126.722081,37.4974913,커피마마-부평동,인천
KT,126.8635292,37.5225656,커피마마-신정점,서울
KT,127.0819322,37.5567741,커피마마-중곡동,서울
KT,127.0802804,37.5997094,커피마마-중화동,서울
KT,126.8117119,35.1628683,커피마운틴,광주
KT,126.9195474,37.5498052,커피&별보는까페-서교동,서울
KT,126.984625,37.4969267,커피-PANIS,서울
KT,127.1264215,35.8445866,커피101,전북
KT,128.6141827,35.854662,커피10g-수성2가점,대구
KT,126.424274,34.8018678,커피11AM,전남
KT,127.0237185,37.511391,커피123-논현점,서울
KT,129.0796631,35.2048844,커피ANN-명륜동,부산
KT,127.0170939,37.5121397,커피_교육장,서울
KT,128.5706931,35.94265,커피story-구암점,대구
KT,127.043256,37.5049596,커피가게-역삼점,서울
KT,127.031149,37.2928594,커피가게-연무동,경기
KT,127.1250368,37.3591984,커피가맛있는집-정자동,경기
KT,128.6155604,35.8260588,커피가예쁘다-두산점,대구
KT,129.2611136,35.5485432,커피가예쁘다-무거KT점,울산
KT,129.0195187,35.1031943,커피가예쁘다-부민동,부산
KT,129.0607524,35.1557387,커피가예쁘다-부전점,부산
KT,129.2603465,35.5427269,커피가예쁘다-울산대점,울산
KT,127.039724,37.4916919,커피가좋아-신호빌딩,서울
KT,126.9295585,37.601831,커피가지고-녹번동,서울
KT,127.105663,37.2662141,카페베네-상갈동,경기
KT,127.0750253,37.659988,카페베네-상계역점,서울
KT,126.9542915,37.6019428,카페베네-상명대점,서울
KT,127.0817318,37.5950443,카페베네-상봉점,서울
KT,126.894616,37.5781711,카페베네-상암IT타워,서울
KT,126.8910204,37.5764104,카페베네-상암KBS점,서울
KT,128.1518105,36.4186491,카페베네-상주터미널점,경북
KT,126.9369547,37.5519825,카페베네-서강대점,서울
KT,126.9664471,37.5647174,카페베네-서대문경찰서점,서울
KT,126.9655013,37.5673888,카페베네-서대문역점,서울
KT,129.0580544,35.1549555,카페베네-서면1번가점,부산
KT,129.0633137,35.160855,카페베네-서면밀레오레점,부산
KT,129.0610991,35.1546287,카페베네-서면본점,부산
KT,129.0603613,35.1603572,카페베네-서면역점,부산
KT,127.1070287,35.8155087,카페베네-서부신시가지점,전북
KT,126.4586487,36.7782003,카페베네-서산동문점,충남
KT,126.4701686,36.7815299,카페베네-서산르셀점,충남
KT,126.4483974,36.7747212,카페베네-서산호수공원점,충남
KT,127.004789,37.481238,카페베네-서울고교사거리점,서울
KT,126.9542849,37.4803233,카페베네-서울대역점,서울
KT,127.0090956,37.4898999,카페베네-서초역점,서울
KT,127.0772778,37.3904523,카페베네-서판교운중동점,경기
KT,127.1256937,37.3856697,카페베네-서현로데오점,경기
KT,127.0640383,37.6149164,카페베네-석계역점,서울
KT,127.0985653,37.506202,카페베네-석촌호수점,서울
KT,127.049776,37.503376,카페베네-선릉역점,서울
KT,127.049776,37.503376,카페베네-선릉역점,서울
KT,127.357605,36.3546889,카페베네-선사공원점,대전
KT,127.1509955,37.4425088,카페베네-성남신흥점,경기
KT,127.1396405,37.4434864,카페베네-성남중앙점,경기
